region,analytical_ride_type,use_case,db,bookings,pmm,rides,elasticity
TOC,standard_saver,airport_drop_off,d5,397.002466,11.050656,3,0
TOC,standard_saver,non-airport,d1,44.592466,-7.438289,3,0
TOC,standard_saver,non-airport,d3,826.516304,-32.973996,32,0
TOC,standard_saver,non-airport,d4,735.891372,-178.867279,26,0
TOC,standard_saver,non-airport,d5,1720.425618,-74.731102,19,0
TOL,standard_saver,airport_drop_off,d4,141.011373,-13.404589,2,0
TOL,standard_saver,airport_drop_off,d5,468.435007,-23.783693,5,0
TOL,standard_saver,non-airport,d1,60551.73587,2387.849656,7539,0
TOL,standard_saver,non-airport,d2,76505.65632,7294.352777,7588,0
TOL,standard_saver,non-airport,d3,61169.86392,6112.638608,5109,0
TOL,standard_saver,non-airport,d4,59713.901,2668.815447,4010,0
TOL,standard_saver,non-airport,d5,63089.27705,-547.409387,2913,0
TPA,standard_saver,airport_drop_off,d1,30492.90521,8530.837363,2090,-2.746953879
TPA,standard_saver,airport_drop_off,d2,47229.20145,13777.67926,2048,-2.746953879
TPA,standard_saver,airport_drop_off,d3,41914.66896,11673.786,1342,-2.746953879
TPA,standard_saver,airport_drop_off,d4,30256.57712,9439.295737,723,-2.746953879
TPA,standard_saver,airport_drop_off,d5,27256.11254,7024.679503,557,-2.746953879
TPA,standard_saver,airport_pick_up,d2,16.424554,-6.950117,1,0
TPA,standard_saver,non-airport,d1,577605.6875,22984.3733,81336,0
TPA,standard_saver,non-airport,d2,652010.223,23217.92895,71538,0
TPA,standard_saver,non-airport,d3,885808.0502,81959.64465,70241,0
TPA,standard_saver,non-airport,d4,1030267.003,74067.03335,60779,0
TPA,standard_saver,non-airport,d5,1399748.732,42568.57327,48429,0
TRI,standard_saver,non-airport,d1,4871.588415,-3599.419676,1056,0
TRI,standard_saver,non-airport,d2,8697.739885,-5286.421764,1402,0
TRI,standard_saver,non-airport,d3,9582.882753,-3088.040563,1022,0
TRI,standard_saver,non-airport,d4,7974.321191,-1284.954378,566,0
TRI,standard_saver,non-airport,d5,8612.041102,-228.560961,271,0
TUL,standard_saver,airport_drop_off,d1,1283.400686,218.897863,99,-4.878937625
TUL,standard_saver,airport_drop_off,d2,2105.995526,511.898195,119,-4.878937625
TUL,standard_saver,airport_drop_off,d3,2065.260641,568.247297,94,-4.878937625
TUL,standard_saver,airport_drop_off,d4,2113.72427,596.460662,83,-4.878937625
TUL,standard_saver,airport_drop_off,d5,1532.775212,450.039901,43,-4.878937625
TUL,standard_saver,non-airport,d1,67823.90488,383.474512,10093,0
TUL,standard_saver,non-airport,d2,93415.37859,-8282.091063,12900,0
TUL,standard_saver,non-airport,d3,123230.5246,11197.66596,11506,0
TUL,standard_saver,non-airport,d4,140376.6591,13813.08919,10162,0
TUL,standard_saver,non-airport,d5,159679.2673,11751.94568,8180,0
TUS,standard_saver,airport_drop_off,d1,4192.146337,541.921866,237,-4.831134485
TUS,standard_saver,airport_drop_off,d2,2910.717192,573.034481,131,-4.831134485
TUS,standard_saver,airport_drop_off,d3,3137.771707,709.65956,119,-4.831134485
TUS,standard_saver,airport_drop_off,d4,1876.852252,462.235293,55,-4.831134485
TUS,standard_saver,airport_drop_off,d5,1429.483428,290.168953,34,-4.831134485
TUS,standard_saver,non-airport,d1,87918.28621,-1841.799228,14800,0
TUS,standard_saver,non-airport,d2,94076.45744,-10102.2557,13371,0
TUS,standard_saver,non-airport,d3,103648.6851,7392.161532,9917,0
TUS,standard_saver,non-airport,d4,101947.9725,8933.475504,7152,0
TUS,standard_saver,non-airport,d5,116358.9484,2428.470225,5603,0
TVC,standard_saver,non-airport,d1,209.54972,-302.575699,60,0
TVC,standard_saver,non-airport,d2,672.563548,-227.926714,81,0
TVC,standard_saver,non-airport,d3,463.544508,31.653289,34,0
TVC,standard_saver,non-airport,d4,543.142172,-93.478977,38,0
TVC,standard_saver,non-airport,d5,414.839021,-330.415975,25,0
TVL,standard_saver,airport_drop_off,d2,136.624086,11.618724,2,0
TVL,standard_saver,airport_drop_off,d3,267.816129,66.972708,3,0
TVL,standard_saver,airport_drop_off,d4,442.538172,110.80061,4,0
TVL,standard_saver,airport_drop_off,d5,463.896129,125.929387,3,0
TVL,standard_saver,non-airport,d1,3613.37632,65.47352,403,0
TVL,standard_saver,non-airport,d2,3824.870662,367.341857,301,0
TVL,standard_saver,non-airport,d3,5652.465431,1195.109329,287,0
TVL,standard_saver,non-airport,d4,2674.393156,471.730352,103,0
TVL,standard_saver,non-airport,d5,4872.767128,-34.244554,90,0
TYR,standard_saver,airport_drop_off,d5,220.266378,-10.675922,2,0
TYR,standard_saver,non-airport,d1,10953.14183,-1664.546709,1762,0
TYR,standard_saver,non-airport,d2,16443.0389,-656.805725,1991,0
TYR,standard_saver,non-airport,d3,20445.51795,-98.375242,1945,0
TYR,standard_saver,non-airport,d4,19698.75103,1980.360127,1274,0
TYR,standard_saver,non-airport,d5,23426.04124,2598.241805,626,0
TYS,standard_saver,airport_drop_off,d1,607.779801,124.70208,31,-5.213268849
TYS,standard_saver,airport_drop_off,d2,1014.485363,300.165867,37,-5.213268849
TYS,standard_saver,airport_drop_off,d3,343.814932,100.881039,11,-5.213268849
TYS,standard_saver,airport_drop_off,d4,366.225434,94.514473,11,-5.213268849
TYS,standard_saver,airport_drop_off,d5,218.592357,32.388059,5,-5.213268849
TYS,standard_saver,non-airport,d1,6869.689845,-1467.280679,1152,0
TYS,standard_saver,non-airport,d2,11860.3082,-902.605764,1472,0
TYS,standard_saver,non-airport,d3,13268.73427,575.270493,1185,0
TYS,standard_saver,non-airport,d4,12597.92323,1115.516291,818,0
TYS,standard_saver,non-airport,d5,15443.95124,1880.261992,554,0
UCA,standard_saver,airport_drop_off,d4,66.909167,-1.883826,1,0
UCA,standard_saver,airport_drop_off,d5,625.586485,-187.859168,7,0
UCA,standard_saver,non-airport,d1,8495.288035,-734.815438,833,0
UCA,standard_saver,non-airport,d2,5553.996627,-806.232398,473,0
UCA,standard_saver,non-airport,d3,5739.043565,-1380.61593,454,0
UCA,standard_saver,non-airport,d4,3874.160449,-975.626051,242,0
UCA,standard_saver,non-airport,d5,5114.790698,-2161.648617,183,0
UOX,standard_saver,airport_drop_off,d2,42.65897,19.547392,2,0
UOX,standard_saver,airport_drop_off,d3,271.084087,92.020773,13,0
UOX,standard_saver,airport_drop_off,d4,214.446522,55.955663,8,0
UOX,standard_saver,airport_drop_off,d5,576.975561,194.600285,9,0
UOX,standard_saver,non-airport,d1,10701.91684,798.404201,1408,0
UOX,standard_saver,non-airport,d2,13526.28942,1422.583186,1547,0
UOX,standard_saver,non-airport,d3,19157.80469,3502.347025,1721,0
UOX,standard_saver,non-airport,d4,27334.98124,4553.853278,1794,0
UOX,standard_saver,non-airport,d5,49770.43448,3101.508166,2097,0
VCT,standard_saver,airport_drop_off,d4,31.721722,-14.029364,1,0
VCT,standard_saver,airport_drop_off,d5,142.883444,-35.563949,2,0
VCT,standard_saver,non-airport,d1,1428.220548,-447.190205,307,0
VCT,standard_saver,non-airport,d2,1939.572488,-550.516548,323,0
VCT,standard_saver,non-airport,d3,2196.92567,-260.84369,233,0
VCT,standard_saver,non-airport,d4,2112.76702,-428.360033,157,0
VCT,standard_saver,non-airport,d5,3897.95241,-2217.329822,109,0
VCV,standard_saver,airport_drop_off,d3,313.24376,12.131789,6,0
VCV,standard_saver,airport_drop_off,d4,407.941044,11.302028,7,0
VCV,standard_saver,airport_drop_off,d5,3305.721236,390.326912,29,0
VCV,standard_saver,non-airport,d1,80769.6563,-16027.52507,11226,0
VCV,standard_saver,non-airport,d2,82199.6957,-18474.84398,9589,0
VCV,standard_saver,non-airport,d3,89364.66645,-2479.016899,6943,0
VCV,standard_saver,non-airport,d4,89367.53644,694.415155,5144,0
VCV,standard_saver,non-airport,d5,118830.0593,-7968.182518,3889,0
VLD,standard_saver,non-airport,d1,22485.97162,3199.561814,2444,0
VLD,standard_saver,non-airport,d2,24484.19376,1791.478664,2477,0
VLD,standard_saver,non-airport,d3,26074.0135,4090.302924,2003,0
VLD,standard_saver,non-airport,d4,24904.2213,3477.581071,1591,0
VLD,standard_saver,non-airport,d5,27809.5372,-1555.211905,1428,0
WES,standard_saver,airport_drop_off,d1,9760.165137,1576.219412,326,-6.858464406
WES,standard_saver,airport_drop_off,d2,20111.91177,1402.069097,396,-6.858464406
WES,standard_saver,airport_drop_off,d3,15423.72266,1129.947258,234,-6.858464406
WES,standard_saver,airport_drop_off,d4,9623.145206,465.438776,112,-6.858464406
WES,standard_saver,airport_drop_off,d5,7893.880889,536.298993,67,-6.858464406
WES,standard_saver,non-airport,d1,227743.1914,10428.83743,23171,0
WES,standard_saver,non-airport,d2,245044.838,-6755.34439,19210,0
WES,standard_saver,non-airport,d3,271829.5543,-17524.31185,15765,0
WES,standard_saver,non-airport,d4,229815.2986,-13268.53963,9033,0
WES,standard_saver,non-airport,d5,331760.4848,-54643.91093,7207,0
WKS,standard_saver,non-airport,d1,138.559395,-103.039026,27,0
WKS,standard_saver,non-airport,d2,181.47851,-60.439039,24,0
WKS,standard_saver,non-airport,d3,183.811311,-23.7172,18,0
WKS,standard_saver,non-airport,d4,71.072056,3.332675,6,0
WKS,standard_saver,non-airport,d5,147.916028,26.020944,3,0
WNE,standard_saver,non-airport,d1,32.270298,-42.628528,9,0
WNE,standard_saver,non-airport,d2,36.694298,-83.024451,9,0
WNE,standard_saver,non-airport,d3,67.949532,-11.082445,6,0
WNE,standard_saver,non-airport,d4,85.37922,-40.260088,10,0
WNE,standard_saver,non-airport,d5,291.404454,-19.250776,7,0
XNA,standard_saver,airport_drop_off,d1,1164.700113,-380.064912,91,-2.445267588
XNA,standard_saver,airport_drop_off,d2,1392.210699,-310.306319,91,-2.445267588
XNA,standard_saver,airport_drop_off,d3,1493.551802,435.021034,46,-2.445267588
XNA,standard_saver,airport_drop_off,d4,1814.898589,541.261061,41,-2.445267588
XNA,standard_saver,airport_drop_off,d5,1711.438428,584.375159,29,-2.445267588
XNA,standard_saver,non-airport,d1,26772.07842,-2882.693643,4198,0
XNA,standard_saver,non-airport,d2,37517.75448,-1984.360571,4655,0
XNA,standard_saver,non-airport,d3,47036.26237,-933.331,4526,0
XNA,standard_saver,non-airport,d4,44971.93121,-2650.202824,3536,0
XNA,standard_saver,non-airport,d5,60707.99382,-12821.03806,2807,0
YAS,standard_saver,airport_drop_off,d3,182.629364,32.825721,4,0
YAS,standard_saver,airport_drop_off,d4,222.711668,16.906215,4,0
YAS,standard_saver,airport_drop_off,d5,204.869364,11.898627,4,0
YAS,standard_saver,non-airport,d1,2967.472959,-477.215031,327,0
YAS,standard_saver,non-airport,d2,3955.931341,-1016.073907,402,0
YAS,standard_saver,non-airport,d3,3310.029481,-978.119022,257,0
YAS,standard_saver,non-airport,d4,3342.188503,-910.044317,160,0
YAS,standard_saver,non-airport,d5,4462.398173,-1516.028433,99,0
YCM,standard_saver,airport_drop_off,d5,2136.788762,-6.54708,20,0
YCM,standard_saver,non-airport,d1,26907.43969,869.046799,4610,0
YCM,standard_saver,non-airport,d2,28123.63326,2543.965577,4067,0
YCM,standard_saver,non-airport,d3,23587.58667,2033.393284,2797,0
YCM,standard_saver,non-airport,d4,20772.0511,1699.670808,1792,0
YCM,standard_saver,non-airport,d5,33049.31333,3106.651769,1329,0
YEG,standard_saver,airport_drop_off,d1,2851.780234,-756.684041,186,-6.840147305
YEG,standard_saver,airport_drop_off,d2,3082.004933,-548.355492,154,-6.840147305
YEG,standard_saver,airport_drop_off,d3,3215.04004,-297.187458,130,-6.840147305
YEG,standard_saver,airport_drop_off,d4,1962.619832,-152.443521,71,-6.840147305
YEG,standard_saver,airport_drop_off,d5,3036.825366,-116.359227,91,-6.840147305
YEG,standard_saver,non-airport,d1,69365.36418,-11090.14454,13543,0
YEG,standard_saver,non-airport,d2,88367.53453,-10513.59248,12871,0
YEG,standard_saver,non-airport,d3,86274.69141,-4448.476784,9129,0
YEG,standard_saver,non-airport,d4,85543.00429,-2472.673677,6918,0
YEG,standard_saver,non-airport,d5,104999.1438,4992.64673,5321,0
YKF,standard_saver,airport_drop_off,d1,1578.764527,-123.883441,134,-5.356558812
YKF,standard_saver,airport_drop_off,d2,752.787053,-235.889927,19,-5.356558812
YKF,standard_saver,airport_drop_off,d3,244.001671,-43.904591,5,-5.356558812
YKF,standard_saver,airport_drop_off,d4,570.415427,-85.295569,11,-5.356558812
YKF,standard_saver,airport_drop_off,d5,4736.541512,-739.180518,76,-5.356558812
YKF,standard_saver,non-airport,d1,67743.1265,-6296.112574,14450,0
YKF,standard_saver,non-airport,d2,69062.39198,-74.800469,11234,0
YKF,standard_saver,non-airport,d3,60230.18235,837.817273,7795,0
YKF,standard_saver,non-airport,d4,62774.77085,510.659562,6560,0
YKF,standard_saver,non-airport,d5,95043.89042,7802.058658,4896,0
YKM,standard_saver,non-airport,d1,219.840973,6.123478,27,0
YKM,standard_saver,non-airport,d2,176.09998,-15.392152,20,0
YKM,standard_saver,non-airport,d3,292.204975,-25.402824,25,0
YKM,standard_saver,non-airport,d4,200.248987,-6.850414,13,0
YKM,standard_saver,non-airport,d5,625.826981,22.303534,19,0
YLK,standard_saver,airport_drop_off,d4,33.555939,-3.029973,1,0
YLK,standard_saver,airport_drop_off,d5,679.785021,-102.604804,12,0
YLK,standard_saver,non-airport,d1,15917.32907,-3668.970754,3894,0
YLK,standard_saver,non-airport,d2,16398.07189,-1812.660906,3037,0
YLK,standard_saver,non-airport,d3,15578.98501,-1562.107899,2298,0
YLK,standard_saver,non-airport,d4,11567.97323,-435.330156,1259,0
YLK,standard_saver,non-airport,d5,15029.46912,-5.614028,768,0
YNG,standard_saver,airport_drop_off,d4,52.008081,5.903454,1,0
YNG,standard_saver,airport_drop_off,d5,281.354036,4.56157,2,0
YNG,standard_saver,non-airport,d1,7987.645992,-1411.830408,990,0
YNG,standard_saver,non-airport,d2,7269.993256,-1946.7945,888,0
YNG,standard_saver,non-airport,d3,9755.524394,-1375.07862,865,0
YNG,standard_saver,non-airport,d4,10203.70234,-881.507072,668,0
YNG,standard_saver,non-airport,d5,13963.42717,-1788.79689,536,0
YOW,standard_saver,airport_drop_off,d1,2621.649538,-412.208517,280,-4.162301108
YOW,standard_saver,airport_drop_off,d2,2886.999109,-278.112828,257,-4.162301108
YOW,standard_saver,airport_drop_off,d3,1817.916029,-132.804111,144,-4.162301108
YOW,standard_saver,airport_drop_off,d4,1416.148686,-12.433386,99,-4.162301108
YOW,standard_saver,airport_drop_off,d5,1960.950765,-31.844753,98,-4.162301108
YOW,standard_saver,non-airport,d1,113718.7314,-22507.34227,28067,0
YOW,standard_saver,non-airport,d2,123612.0045,-5451.750319,21122,0
YOW,standard_saver,non-airport,d3,123296.5914,3959.322781,15503,0
YOW,standard_saver,non-airport,d4,124673.9343,8516.426588,11814,0
YOW,standard_saver,non-airport,d5,151159.2457,12013.66425,9726,0
YQG,standard_saver,airport_drop_off,d1,348.161723,10.672183,29,0
YQG,standard_saver,non-airport,d1,18989.1265,-600.676506,3390,0
YQG,standard_saver,non-airport,d2,23138.73778,267.850015,3399,0
YQG,standard_saver,non-airport,d3,19916.65049,143.08445,2263,0
YQG,standard_saver,non-airport,d4,15976.89818,-311.163379,1509,0
YQG,standard_saver,non-airport,d5,15039.15259,504.415075,978,0
YTZ,standard_saver,airport_drop_off,d1,31323.03435,-1840.769486,2587,-3.551936472
YTZ,standard_saver,airport_drop_off,d2,36112.25679,-272.018691,1849,-3.551936472
YTZ,standard_saver,airport_drop_off,d3,30833.18658,813.927959,1302,-3.551936472
YTZ,standard_saver,airport_drop_off,d4,24734.47516,1767.417242,934,-3.551936472
YTZ,standard_saver,airport_drop_off,d5,26045.7636,2045.053559,845,-3.551936472
YTZ,standard_saver,airport_pick_up,d2,12.573776,-1.855917,1,0
YTZ,standard_saver,non-airport,d1,624350.5767,-52501.23341,127143,0
YTZ,standard_saver,non-airport,d2,711086.9844,-70281.36204,107533,0
YTZ,standard_saver,non-airport,d3,803703.6848,-53208.7106,90425,0
YTZ,standard_saver,non-airport,d4,991447.6413,-29542.52364,78849,0
YTZ,standard_saver,non-airport,d5,1504857.648,6758.164034,70848,0
YUM,standard_saver,airport_drop_off,d5,294.834724,-47.533974,1,0
YUM,standard_saver,non-airport,d1,3985.094351,-219.829325,657,0
YUM,standard_saver,non-airport,d2,5297.104127,-1084.382529,800,0
YUM,standard_saver,non-airport,d3,6594.579134,-1142.534128,758,0
YUM,standard_saver,non-airport,d4,6967.778824,-403.338986,545,0
YUM,standard_saver,non-airport,d5,8715.230702,-832.294983,390,0
YVR,standard_saver,airport_drop_off,d1,7908.94775,-900.206646,591,-5.709029358
YVR,standard_saver,airport_drop_off,d2,7258.598919,-71.297948,376,-5.709029358
YVR,standard_saver,airport_drop_off,d3,5805.033186,358.556381,265,-5.709029358
YVR,standard_saver,airport_drop_off,d4,6483.421381,856.313545,221,-5.709029358
YVR,standard_saver,airport_drop_off,d5,10050.45472,1637.656401,265,-5.709029358
YVR,standard_saver,non-airport,d1,94166.09037,-29576.95024,18413,0
YVR,standard_saver,non-airport,d2,132553.9298,-29559.65302,19251,0
YVR,standard_saver,non-airport,d3,127358.7824,-17092.39071,13517,0
YVR,standard_saver,non-airport,d4,100977.9167,673.047517,7090,0
YVR,standard_saver,non-airport,d5,176815.0367,11362.24007,7382,0
YWG,standard_saver,airport_drop_off,d1,769.31973,-26.579554,80,0
YWG,standard_saver,airport_drop_off,d2,877.622274,-44.520739,75,0
YWG,standard_saver,airport_drop_off,d3,721.95309,-12.331245,50,0
YWG,standard_saver,airport_drop_off,d4,824.100812,-63.824298,43,0
YWG,standard_saver,airport_drop_off,d5,379.889023,13.52794,17,0
YWG,standard_saver,non-airport,d1,27255.12366,-3244.820991,4904,0
YWG,standard_saver,non-airport,d2,34261.13509,-2985.125022,4750,0
YWG,standard_saver,non-airport,d3,33372.56768,-1153.193151,3448,0
YWG,standard_saver,non-airport,d4,23510.8102,-383.135071,1901,0
YWG,standard_saver,non-airport,d5,24458.96207,171.080661,1443,0
YXU,standard_saver,airport_drop_off,d1,867.890905,44.267788,97,-4.102636312
YXU,standard_saver,airport_drop_off,d2,73.846077,1.675914,5,-4.102636312
YXU,standard_saver,airport_drop_off,d3,76.372229,9.083029,4,-4.102636312
YXU,standard_saver,airport_drop_off,d4,18.04108,-0.533102,1,-4.102636312
YXU,standard_saver,airport_drop_off,d5,364.585404,-33.666061,3,-4.102636312
YXU,standard_saver,non-airport,d1,56225.54042,4856.097483,10096,0
YXU,standard_saver,non-airport,d2,69721.56827,6819.378151,10711,0
YXU,standard_saver,non-airport,d3,63245.97621,5573.594629,8041,0
YXU,standard_saver,non-airport,d4,54952.17679,4377.820378,5617,0
YXU,standard_saver,non-airport,d5,76524.06517,625.359993,5511,0
YYC,standard_saver,airport_drop_off,d1,3533.031002,-1938.62369,328,-4.372100228
YYC,standard_saver,airport_drop_off,d2,4161.116111,-1731.056542,281,-4.372100228
YYC,standard_saver,airport_drop_off,d3,3204.381616,-772.984327,181,-4.372100228
YYC,standard_saver,airport_drop_off,d4,1904.973374,-395.241875,98,-4.372100228
YYC,standard_saver,airport_drop_off,d5,3519.354922,-676.052547,129,-4.372100228
YYC,standard_saver,non-airport,d1,39537.43554,-10377.36813,6952,0
YYC,standard_saver,non-airport,d2,49372.18351,-8580.477737,6684,0
YYC,standard_saver,non-airport,d3,47841.32051,-4266.251747,4783,0
YYC,standard_saver,non-airport,d4,47964.14917,-2264.601403,3697,0
YYC,standard_saver,non-airport,d5,63772.68674,4162.455959,3069,0
YYZ,standard_saver,airport_drop_off,d1,24429.75807,-157.775263,1755,-2.307027333
